loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
-0.6426453373680224,-0.4732586283320503,-0.3110200634853215,-0.4594789934974141,-0.5224372888245532,-0.4670452790171261,-1.0075034093571082,-0.8679359023747811,-0.984921444592986,-0.2947896779249432,-0.4343069944696262,-0.2947914321300767,-0.5955579850887284,-0.305624623227553,-0.4492426467144705,-0.1870715961891848,-0.2967969385227008,-0.7821621026139652,-0.4832502424431796,-0.5816391975603464,-0.4724235616272945
-0.2168761295589076,0.031666305892696,0.5980077381427751,0.120846724875078,-0.1266657867318622,-0.1781784782313309,-0.6643208845780217,0.2675313372915641,-0.1201474459260473,-0.2121653372564297,-0.1598554288154985,-0.2121654170094777,-0.1928539404998932,-0.305624623227553,-0.19770851295831,-0.1870715961891848,0.5757397185381458,-0.1385862568811932,-0.0881422960447202,-0.1877820798812646,0.0328406780565079
-0.1186216969875734,-0.2207961612196771,-0.3110200634853215,-0.169316134311168,-0.1732271399192377,-0.2266690389227875,-0.6331224732344684,0.1900553846968806,-0.198845973947815,-0.2295010896564273,-0.214745741946324,-0.2294995460557572,-0.0317723226643592,-0.305624623227553,-0.19770851295831,-0.1870715961891848,0.4012323871259764,-0.2994802183143862,-0.1069569601589325,-0.2786721839610527,-0.2197914417853932
0.9294255837733246,1.2939786414545615,-0.3110200634853215,1.2814981616200625,1.561183266310496,1.539887734045405,-0.8203129412957884,1.3941078938732736,1.7945467994127977,0.7599012194695742,1.4868539651092674,0.7598972840501905,0.8139061709721945,0.6462315110214597,1.8145645570909743,-0.1870715961891848,1.9717983698355,2.4357171260498953,1.473474825434905,1.690613404434356,1.296001277266014
-0.5771423823204663,-0.4732586283320503,-0.3110200634853215,-0.4594789934974141,-0.5806389803087725,-0.496061042764213,-1.0075034093571082,-0.8679359023747811,-0.984921444592986,-0.2947896779249432,-0.4891973076004516,-0.2947914321300767,-0.5552875806298448,-0.305624623227553,-0.4492426467144705,-0.1870715961891848,-1.169333595583547,-0.7821621026139652,-0.5773235630142414,-0.5816391975603464,-0.4724235616272945
1.2569403590111052,2.051366042791681,-0.3110200634853215,2.442149598365047,1.014087366358835,0.8587749509996673,-0.789114529952235,0.9952972526481814,1.2600336755655317,0.2833978987074999,0.828170207539361,0.2833948078491868,1.4985030467732143,0.0116607548554512,0.3053597545540111,1.2345040018790805,1.273769044186823,1.0681184538677544,1.1536255354932952,0.7817123636364752,2.053897636791718
-0.3806335171777979,-0.4732586283320503,-0.3110200634853215,-0.4594789934974141,-0.4991566122308655,-0.4511623754573087,0.2404330443850248,-0.5504115064949306,-0.5482128497901133,-0.2915252485115174,-0.4343069944696262,-0.2915302654789971,-0.4747467717120778,-0.305624623227553,-0.19770851295831,-0.1870715961891848,-0.47130426993487,-0.5408211604641757,-0.502064906557392,-0.4907490934805583,-0.4724235616272945
-0.6426453373680224,-0.4732586283320503,-0.3110200634853215,-0.4594789934974141,-0.5457179654182409,-0.4810948203285782,1.0827901506609647,-0.6774212648468708,-0.742457193520141,-0.2941367920422581,-0.4891973076004516,-0.2941352814825622,-0.5955579850887284,-0.305624623227553,-0.4492426467144705,-0.1870715961891848,-0.8203189327592088,-0.7017151218973687,-0.5396942347858167,-0.5513424962004171,-0.4724235616272945
0.0123842131075388,0.031666305892696,-0.3110200634853215,0.120846724875078,0.0479392877207954,-0.0441185407641326,-0.7267177072651283,0.5990268065901281,-0.0332606317517258,-0.1429817406261279,-0.0500748025538474,-0.1429855935163034,-0.1123131315821262,0.6462315110214597,0.5568938883101717,-0.1870715961891848,0.5757397185381458,0.0223077045519998,0.0435603527547662,0.0545915309981703,0.0328406780565079
0.5036563759642098,0.5365912401174423,-0.3110200634853215,0.7011724432475702,0.2807460536576724,0.171095737860295,-0.7579161186086816,0.7247664673585487,0.3092826722967773,-0.0515657474756898,0.1694864499694546,-0.0515652010603602,0.4514725308422429,0.963516889104464,0.5568938883101717,-0.1870715961891848,0.9247543813624844,0.3440956274183859,0.3069656503537392,0.2363717391577465,0.5381049177403104
-0.5443909047966882,-0.4732586283320503,-0.3110200634853215,-0.4594789934974141,-0.5457179654182409,-0.4810948203285782,1.0827901506609647,-0.6774212648468708,-0.742457193520141,-0.2941367920422581,-0.4891973076004516,-0.2941352814825622,-0.5955579850887284,-0.305624623227553,-0.4492426467144705,-0.1870715961891848,-0.8203189327592088,-0.7017151218973687,-0.5396942347858167,-0.5513424962004171,-0.4724235616272945
