loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
-0.32267983467672123,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.3169575972146244,-0.32848702780168454,-0.31140823851981675,-0.30187359719668894,-0.06758280042351887,-0.2731388371638483,-0.3280604323418615,-0.27314438850954764,-0.3596707566573779,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.13548199317074155,-0.22615869078150191,-0.31859171117193125,-0.3121063555698536,-0.47416504949820276
-0.549214141835053,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5244856841696003,-0.46857574671029334,0.25667017956549576,-0.5527451447496079,-0.7070258760245044,-0.2928360694537021,-0.43616875967755864,-0.2928416312434633,-0.5195003628070963,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.48079613912137936,-0.7008603796232208,-0.5054237780194157,-0.5512565188752508,-0.47416504949820276
-0.031421439758866104,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,0.12115725302365785,0.04089149094969528,-0.4376478869832195,-0.1689116769936419,1.389404788561009,-0.20925585015643738,0.05031871333307854,-0.20925449194729145,-0.11992634743280024,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,0.03717507980457735,0.6441277387616494,0.09243883589253457,0.16619397104094075,-0.47416504949820276
0.6481814817161292,-0.2241937645913374,-0.3113003093742201,-0.17577356954174153,1.1242096733060412,0.9767550362090648,-0.690127183910025,0.3792426544094861,2.6546954101612577,0.12440813528395071,0.9692394956865042,0.12440861261446594,0.8390512894655103,-0.3116612129704627,0.281873789788434,-0.19264751220362375,0.727803371705853,1.5144141683048007,1.2881640637164353,0.8537506905439577,0.15257458321604594
-0.549214141835053,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5360150223337655,-0.47577682755573386,0.5722693007240026,-0.6154630316378377,-0.7251532488268002,-0.2936585063854115,-0.4902229233454072,-0.2936603663208517,-0.5195003628070963,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.6534532120966983,-0.7008603796232208,-0.5241069847041642,-0.5512565188752508,-0.47416504949820276
-0.16086961527791283,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.22472289190130185,-0.24185248593807673,-0.34296815063566743,-0.28054951565469083,0.35523817019003157,-0.26075098004841524,-0.2199521050061643,-0.2607491202448989,-0.11992634743280024,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,0.03717507980457735,0.1694260499199305,-0.2625420911176859,-0.16263750350398037,-0.47416504949820276
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5360150223337655,-0.47577682755573386,1.1087878066934644,-0.6781809185260674,-0.6372354907356654,-0.2939657963258123,-0.4902229233454072,-0.29396501193104274,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.6217434314829343,-0.5427901913889126,-0.5213627484620762,-0.47416504949820276
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5360150223337655,-0.47577682755573386,1.1087878066934644,-0.6781809185260674,-0.6372354907356654,-0.2939657963258123,-0.4902229233454072,-0.29396501193104274,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.6217434314829343,-0.5427901913889126,-0.5213627484620762,-0.47416504949820276
-0.2903177907969596,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.37460428803545104,-0.38066716746633833,-0.09048885370886196,-0.4273093709731484,-0.170908825396605,-0.28320271493656024,-0.38211459600971,-0.28320721382117103,-0.2797559535825187,-0.3116612129704627,0.038144607756958555,-0.19264751220362375,-0.48079613912137936,-0.38439258706207485,-0.3746413312261766,-0.3718938963962029,-0.47416504949820276
-0.549214141835053,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5475443604979309,-0.4824424434152314,1.1087878066934644,-0.6781809185260674,-0.7464529118694977,-0.2942519303322784,-0.4902229233454072,-0.2942506171905969,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.7008603796232208,-0.5427901913889126,-0.5512565188752508,-0.47416504949820276
-0.5168520979552913,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.4898976696771043,-0.4473602546810339,0.035750794754540904,-0.4900272578613782,-0.5801342664084336,-0.29060253172855166,-0.43616875967755864,-0.29060439004362265,-0.4795429612696667,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.30813906614606046,-0.6217434314829343,-0.4680573646499188,-0.5213627484620762,-0.47416504949820276
0.777629657235176,2.0330367711304502,1.0369369460141271,0.11268739181428526,2.934315765079997,2.7077471569740914,-0.9110465687209798,3.867611523132825,1.0961945334838739,3.16998041942816,2.6449185693898096,3.1699793382204384,0.5993068802409327,-0.3116612129704627,2.7191656101031887,-0.19264751220362375,2.109059955508404,1.6726480645853736,2.9322862519742987,2.916420849053008,2.032793481358792
1.4572325787101712,2.283840163988427,1.4863493644769095,2.7088360440185264,1.44703114190267,1.2053247279672916,-0.8479267444892785,1.69882699453784,1.0549547603586507,0.70264688167088,1.1854561503578984,0.7026450211077329,1.5982419186766728,0.9004914888593211,0.769332153851385,-0.19264751220362375,1.2457745906318096,0.9605955313227953,1.5870953706724105,1.2124759355020533,2.2834893344444915
-0.3874039224362446,-0.2241937645913374,-0.3113003093742201,-0.46423453089776834,-0.3861336261996164,-0.37422312332516205,-0.5323276233307715,-0.019643106199655043,-0.5407072305634402,-0.2711073386077737,-0.38211459600971,-0.27110707099139486,-0.3596707566573779,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,0.20983215277989625,-0.4635095352023613,-0.3746413312261766,-0.40178766680937755,-0.22346919641250326
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5821323749904269,-0.4972138913033146,-1.005726305068532,-0.8663345791907567,-0.9880001544600898,-0.2948866083503179,-0.4902229233454072,-0.29488846893693443,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-1.171424431022655,-0.7799773277635073,-0.5801566047584095,-0.5811502892884255,-0.47416504949820276
0.3892851306780358,0.026609628266639044,-0.3113003093742201,0.11268739181428526,0.45550805978445225,0.31054427214665364,-0.784806920257577,1.0365261089981341,0.3189834245854399,0.05603480129891082,0.3205895316723213,0.05603471347721014,0.559349478703503,-0.3116612129704627,0.038144607756958555,-0.19264751220362375,0.9004604446811718,0.40677689434078995,0.44741976290275504,0.4651316751726872,0.027226656673196216
-0.16086961527791283,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.13248818658797926,-0.17281443137114802,-0.4692077990990701,-0.11371993653199967,0.3389235346679653,-0.23913226005894703,-0.16589794133831579,-0.23913832227197063,-0.23979855204508907,-0.008623037513016784,0.038144607756958555,-0.19264751220362375,0.20983215277989625,0.1694260499199305,-0.15044285100919524,-0.10284996267763108,-0.47416504949820276
-0.646300273474338,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5475443604979309,-0.4824424434152314,1.1087878066934644,-0.6781809185260674,-0.7464529118694977,-0.2942519303322784,-0.4902229233454072,-0.2942506171905969,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.7008603796232208,-0.5427901913889126,-0.5512565188752508,-0.47416504949820276
0.4863712623173208,1.0298231996985447,0.5875245275513448,0.9780702758823656,0.27103864915780707,0.1685168007027339,-0.784806920257577,0.8182678626270944,0.2283465605739607,-0.038719453404286515,0.1584270406687756,-0.03871959146752771,0.6792216833157919,-0.3116612129704627,0.038144607756958555,-0.19264751220362375,0.9004604446811718,0.40677689434078995,0.22322128268577368,0.34555659351998863,1.0300100690159941
0.06566469188041894,0.026609628266639044,-0.3113003093742201,0.11268739181428526,0.06351056220283123,-0.03494142964575169,-0.6585672717941744,0.2738766044372602,0.2600694629779784,-0.1745082864654751,-0.05778961400261862,-0.1745058520348738,0.07986066025434779,-0.008623037513016784,0.281873789788434,-0.19264751220362375,0.38248922575521516,0.09030910177964402,0.09243883589253457,0.016725118975067507,0.027226656673196216
-0.031421439758866104,-0.2241937645913374,-0.3113003093742201,-0.17577356954174153,-0.5936617131545922,-0.4972138913033146,-1.005726305068532,-0.8663345791907567,-0.9880001544600898,-0.2948866083503179,-0.4902229233454072,-0.29488846893693443,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-1.3440815039979739,-0.7799773277635073,-0.5988398114431579,-0.5811502892884255,-0.22346919641250326
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5475443604979309,-0.4824424434152314,1.1087878066934644,-0.6781809185260674,-0.7464529118694977,-0.2942519303322784,-0.4902229233454072,-0.2942506171905969,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.7008603796232208,-0.5427901913889126,-0.5512565188752508,-0.47416504949820276
0.259836955158989,0.2774130211246155,-0.3113003093742201,0.11268739181428526,0.20186262017281512,0.08692301543093447,-0.8479267444892785,1.4165965035408061,-0.20036580620033584,0.00964248267197003,0.10437287700092708,0.009642899150302916,0.3995198725537847,0.29441513794442914,-0.4493137563059924,-0.19264751220362375,1.0731175176564907,0.011192153639357539,0.20453807600102525,0.1960877414541154,0.2779225097588957
-0.2255937030374362,-0.2241937645913374,-0.3113003093742201,-0.17577356954174153,-0.27084024455796313,-0.29523280574363736,-0.4060879748673688,-0.2215947019797549,-0.024077105698008826,-0.2651313161695841,-0.2740062686740129,-0.2651284008913954,-0.15988374897022986,-0.3116612129704627,-0.20558457427451693,-0.19264751220362375,0.03717507980457735,-0.22615869078150191,-0.24385888443293746,-0.3121063555698536,-0.22346919641250326
-0.549214141835053,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5360150223337655,-0.47577682755573386,0.5722693007240026,-0.6154630316378377,-0.7251532488268002,-0.2936585063854115,-0.4902229233454072,-0.2936603663208517,-0.5195003628070963,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.6534532120966983,-0.7008603796232208,-0.5241069847041642,-0.5512565188752508,-0.47416504949820276
-0.452128010195768,0.026609628266639044,-0.3113003093742201,0.11268739181428526,-0.3400162735429551,-0.35158587943667463,-0.4376478869832195,-0.1638942460425835,-0.34991663181927646,-0.27152675499802814,-0.3280604323418615,-0.2715259587054076,-0.4395855597322371,-0.3116612129704627,-0.20558457427451693,-0.19264751220362375,-0.13548199317074155,-0.38439258706207485,-0.3372749178566797,-0.34200012598302826,0.027226656673196216
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.4553096551846083,-0.42361515220094015,0.25667017956549576,-0.5527451447496079,-0.26517116396854346,-0.28961560741050035,-0.43616875967755864,-0.2896142918105017,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.48079613912137936,-0.38439258706207485,-0.4680573646499188,-0.4316814372225522,-0.47416504949820276
1.4248705348304096,2.283840163988427,-0.3113003093742201,2.7088360440185264,1.3893844510818434,1.1694485739091096,-0.8163668323734278,1.1456552321836535,1.5620680145028771,0.4709534399987976,1.1314019866900498,0.47095251438211405,1.7980289263638207,-0.008623037513016784,0.038144607756958555,-0.19264751220362375,1.0731175176564907,1.1188294276033683,1.5870953706724105,1.0630070834361802,2.2834893344444915
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5360150223337655,-0.47577682755573386,1.1087878066934644,-0.6781809185260674,-0.6372354907356654,-0.2939657963258123,-0.4902229233454072,-0.29396501193104274,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.6217434314829343,-0.5427901913889126,-0.5213627484620762,-0.47416504949820276
-0.41976596631600627,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.3400162735429551,-0.3468959447322082,-0.34296815063566743,-0.28054951565469083,-0.19764670027999137,-0.27479323119753774,-0.3280604323418615,-0.274791378839643,-0.3996281581948075,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.13548199317074155,-0.3052756389217884,-0.3372749178566797,-0.34200012598302826,-0.47416504949820276
-0.5168520979552913,-0.2241937645913374,-0.3113003093742201,-0.46423453089776834,-0.3976629643637817,-0.3716565842546076,-0.31140823851981675,-0.30187359719668894,-0.3032386468533647,-0.2787023188903123,-0.38211459600971,-0.27870417089553445,-0.4795429612696667,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,0.20983215277989625,-0.22615869078150191,-0.41200774459567346,-0.3718938963962029,-0.22346919641250326
-0.6139382295945763,-0.47499715744931387,-0.3113003093742201,-0.46423453089776834,-0.5475443604979309,-0.4824424434152314,1.1087878066934644,-0.6781809185260674,-0.7464529118694977,-0.2942519303322784,-0.4902229233454072,-0.2942506171905969,-0.5994151658819555,-0.3116612129704627,-0.4493137563059924,-0.19264751220362375,-0.8261102850720171,-0.7008603796232208,-0.5427901913889126,-0.5512565188752508,-0.47416504949820276
1.1012500960327927,0.528216413982592,-0.3113003093742201,0.6896093145263389,0.9858576153360572,0.7188640203929927,-0.8794866566051293,2.10022147062251,0.2736649925797003,0.529062972635443,0.6989686773472613,0.5290636645260586,1.3984549109895248,0.29441513794442914,-0.20558457427451693,-0.19264751220362375,1.2457745906318096,0.24854299806021699,1.194748030292693,0.6444942976517352,0.5286183628445952
